molecule_chembl_id,target_label,activity_id,target_chembl_id,standard_type,standard_relation,standard_value,standard_units,pchembl_value,assay_chembl_id,document_chembl_id,ln_ic50,gene,target_notes,target_pref_name
CHEMBL4513885,TGFBR1,19070761,CHEMBL4439,IC50,=,78.0,nM,7.11,CHEMBL4361670,CHEMBL4359846,4.356708826689592,TGFBR1,TGF-beta receptor type 1,TGF-beta receptor type-1
CHEMBL4514379,TGFBR1,18980209,CHEMBL4439,IC50,=,1.6,nM,8.8,CHEMBL4339037,CHEMBL4334552,0.47000362924573563,TGFBR1,TGF-beta receptor type 1,TGF-beta receptor type-1
CHEMBL4515962,TGFBR1,19411402,CHEMBL4439,IC50,=,31.62,nM,7.5,CHEMBL4427614,CHEMBL4425174,3.453789831781326,TGFBR1,TGF-beta receptor type 1,TGF-beta receptor type-1
CHEMBL45160,ETA,1267388,CHEMBL252,IC50,=,10.0,nM,8.0,CHEMBL682359,CHEMBL1130344,2.302585092994046,EDNRA,Endothelin-A receptor,Endothelin-1 receptor
CHEMBL45160,ETB,1267389,CHEMBL1785,IC50,=,32600.0,nM,4.49,CHEMBL670644,CHEMBL1130344,10.392067567354799,EDNRB,Endothelin-B receptor,Endothelin receptor type B
CHEMBL4516224,TGFBR1,19453930,CHEMBL4439,IC50,=,23.0,nM,7.64,CHEMBL4434540,CHEMBL4433262,3.1354942159291497,TGFBR1,TGF-beta receptor type 1,TGF-beta receptor type-1
CHEMBL4517408,TGFBR1,19271648,CHEMBL4439,IC50,=,1830.0,nM,5.74,CHEMBL4406752,CHEMBL4402613,7.512071245835466,TGFBR1,TGF-beta receptor type 1,TGF-beta receptor type-1
CHEMBL4519255,TGFBR1,19453935,CHEMBL4439,IC50,=,43.0,nM,7.37,CHEMBL4434540,CHEMBL4433262,3.7612001156935624,TGFBR1,TGF-beta receptor type 1,TGF-beta receptor type-1
CHEMBL4519261,TGFBR1,19453924,CHEMBL4439,IC50,=,8.0,nM,8.1,CHEMBL4434540,CHEMBL4433262,2.0794415416798357,TGFBR1,TGF-beta receptor type 1,TGF-beta receptor type-1
CHEMBL4519822,ETA,19405733,CHEMBL252,IC50,=,1.4,nM,8.85,CHEMBL4426323,CHEMBL4425117,0.3364722366212129,EDNRA,Endothelin-A receptor,Endothelin-1 receptor
CHEMBL4519822,ETB,19405770,CHEMBL1785,IC50,=,90.0,nM,7.05,CHEMBL4426324,CHEMBL4425117,4.499809670330265,EDNRB,Endothelin-B receptor,Endothelin receptor type B
CHEMBL4520187,TGFBR1,19070758,CHEMBL4439,IC50,=,119.0,nM,6.92,CHEMBL4361670,CHEMBL4359846,4.77912349311153,TGFBR1,TGF-beta receptor type 1,TGF-beta receptor type-1
CHEMBL4521348,ETA,19405725,CHEMBL252,IC50,=,0.5,nM,9.3,CHEMBL4426323,CHEMBL4425117,-0.6931471805599453,EDNRA,Endothelin-A receptor,Endothelin-1 receptor
CHEMBL4521348,ETB,19405762,CHEMBL1785,IC50,=,210.0,nM,6.68,CHEMBL4426324,CHEMBL4425117,5.3471075307174685,EDNRB,Endothelin-B receptor,Endothelin receptor type B
CHEMBL4522391,PDE5,19231654,CHEMBL1827,IC50,=,5.33,nM,8.27,CHEMBL4397429,CHEMBL4396872,1.673351238177753,PDE5A,Phosphodiesterase 5,"cGMP-specific 3',5'-cyclic phosphodiesterase"
CHEMBL45231,PDE5,288650,CHEMBL1827,IC50,>,40000.0,nM,,CHEMBL762506,CHEMBL1127531,10.596634733096073,PDE5A,Phosphodiesterase 5,"cGMP-specific 3',5'-cyclic phosphodiesterase"
CHEMBL4525321,ETA,25048364,CHEMBL252,IC50,=,1500.0,nM,5.82,CHEMBL5246773,CHEMBL5244271,7.313220387090301,EDNRA,Endothelin-A receptor,Endothelin-1 receptor
CHEMBL4526347,TGFBR1,19411416,CHEMBL4439,IC50,=,63095.73,nM,4.2,CHEMBL4427614,CHEMBL4425174,11.05240837587506,TGFBR1,TGF-beta receptor type 1,TGF-beta receptor type-1
CHEMBL4526828,TGFBR1,19271627,CHEMBL4439,IC50,=,52.0,nM,7.28,CHEMBL4406752,CHEMBL4402613,3.9512437185814275,TGFBR1,TGF-beta receptor type 1,TGF-beta receptor type-1
CHEMBL45269,ETA,1096088,CHEMBL252,IC50,=,166.0,nM,6.78,CHEMBL682358,CHEMBL1130042,5.111987788356544,EDNRA,Endothelin-A receptor,Endothelin-1 receptor
CHEMBL45269,ETB,1156239,CHEMBL1785,IC50,=,77600.0,nM,4.11,CHEMBL670640,CHEMBL1130505,11.25932270617131,EDNRB,Endothelin-B receptor,Endothelin receptor type B
CHEMBL4527708,IP_receptor,19005193,CHEMBL1995,IC50,=,12500.0,nM,4.9,CHEMBL4344231,CHEMBL4342456,9.433483923290392,PTGIR,Prostacyclin IP receptor; resolve from selexipag/search,Prostacyclin receptor
CHEMBL4527824,TGFBR1,18902124,CHEMBL4439,IC50,>,10000.0,nM,,CHEMBL4316522,CHEMBL4312039,9.210340371976184,TGFBR1,TGF-beta receptor type 1,TGF-beta receptor type-1
CHEMBL4527894,PDE5,19233871,CHEMBL1827,IC50,>,5000.0,nM,,CHEMBL4397915,CHEMBL4396884,8.517193191416238,PDE5A,Phosphodiesterase 5,"cGMP-specific 3',5'-cyclic phosphodiesterase"
CHEMBL4527908,TGFBR1,26122728,CHEMBL4439,IC50,=,30.0,nM,7.52,CHEMBL5615682,CHEMBL5614393,3.4011973816621555,TGFBR1,TGF-beta receptor type 1,TGF-beta receptor type-1
CHEMBL45284,PDE5,303617,CHEMBL1827,IC50,=,2500.0,nM,5.6,CHEMBL762506,CHEMBL1127531,7.824046010856292,PDE5A,Phosphodiesterase 5,"cGMP-specific 3',5'-cyclic phosphodiesterase"
CHEMBL4528516,ETA,19405735,CHEMBL252,IC50,=,0.5,nM,9.3,CHEMBL4426323,CHEMBL4425117,-0.6931471805599453,EDNRA,Endothelin-A receptor,Endothelin-1 receptor
CHEMBL4528516,ETB,19405772,CHEMBL1785,IC50,=,310.0,nM,6.51,CHEMBL4426324,CHEMBL4425117,5.736572297479192,EDNRB,Endothelin-B receptor,Endothelin receptor type B
CHEMBL4528664,ETA,19405747,CHEMBL252,IC50,=,1.1,nM,8.96,CHEMBL4426323,CHEMBL4425117,0.09531017980432493,EDNRA,Endothelin-A receptor,Endothelin-1 receptor
CHEMBL45296,ETA,1286666,CHEMBL252,IC50,=,3.0,nM,8.52,CHEMBL682359,CHEMBL1130344,1.0986122886681098,EDNRA,Endothelin-A receptor,Endothelin-1 receptor
CHEMBL45296,ETB,1286667,CHEMBL1785,IC50,=,355500.0,nM,,CHEMBL670644,CHEMBL1130344,12.781280528225432,EDNRB,Endothelin-B receptor,Endothelin receptor type B
CHEMBL453,ETA,1115501,CHEMBL252,IC50,=,780.0,nM,6.11,CHEMBL877809,CHEMBL1127313,6.659293919683638,EDNRA,Endothelin-A receptor,Endothelin-1 receptor
CHEMBL453,ETB,261305,CHEMBL1785,IC50,=,24000.0,nM,4.62,CHEMBL677439,CHEMBL1129771,10.085809109330082,EDNRB,Endothelin-B receptor,Endothelin receptor type B
CHEMBL453066,PDE5,24998795,CHEMBL1827,IC50,=,800.0,nM,6.1,CHEMBL5232423,CHEMBL5230151,6.684611727667927,PDE5A,Phosphodiesterase 5,"cGMP-specific 3',5'-cyclic phosphodiesterase"
CHEMBL4530888,TGFBR1,19070749,CHEMBL4439,IC50,=,168.0,nM,6.78,CHEMBL4361670,CHEMBL4359846,5.123963979403259,TGFBR1,TGF-beta receptor type 1,TGF-beta receptor type-1
CHEMBL4531718,TGFBR1,19070759,CHEMBL4439,IC50,=,230.0,nM,6.64,CHEMBL4361670,CHEMBL4359846,5.438079308923196,TGFBR1,TGF-beta receptor type 1,TGF-beta receptor type-1
CHEMBL4533479,ETA,24647082,CHEMBL252,IC50,=,1600.0,nM,5.8,CHEMBL5058654,CHEMBL4507261,7.3777589082278725,EDNRA,Endothelin-A receptor,Endothelin-1 receptor
CHEMBL4533479,ETB,24647081,CHEMBL1785,IC50,=,1000.0,nM,6.0,CHEMBL5058653,CHEMBL4507261,6.907755278982137,EDNRB,Endothelin-B receptor,Endothelin receptor type B
CHEMBL4533719,TGFBR1,19138197,CHEMBL4439,IC50,=,14.9,nM,7.83,CHEMBL4376027,CHEMBL4373718,2.7013612129514133,TGFBR1,TGF-beta receptor type 1,TGF-beta receptor type-1
CHEMBL4533727,TGFBR1,19453932,CHEMBL4439,IC50,=,42.0,nM,7.38,CHEMBL4434540,CHEMBL4433262,3.7376696182833684,TGFBR1,TGF-beta receptor type 1,TGF-beta receptor type-1
CHEMBL4534375,TGFBR1,19453926,CHEMBL4439,IC50,=,21.0,nM,7.68,CHEMBL4434540,CHEMBL4433262,3.044522437723423,TGFBR1,TGF-beta receptor type 1,TGF-beta receptor type-1
CHEMBL4534989,TGFBR1,18980203,CHEMBL4439,IC50,=,17.0,nM,7.77,CHEMBL4339037,CHEMBL4334552,2.833213344056216,TGFBR1,TGF-beta receptor type 1,TGF-beta receptor type-1
CHEMBL45351,ETA,1307398,CHEMBL252,IC50,=,1100.0,nM,5.96,CHEMBL682359,CHEMBL1130344,7.003065458786462,EDNRA,Endothelin-A receptor,Endothelin-1 receptor
CHEMBL45351,ETB,1307399,CHEMBL1785,IC50,=,4200.0,nM,5.38,CHEMBL670644,CHEMBL1130344,8.34283980427146,EDNRB,Endothelin-B receptor,Endothelin receptor type B
CHEMBL453568,ETA,2531751,CHEMBL252,IC50,>,1000000.0,nM,,CHEMBL937907,CHEMBL1150078,13.815510557964274,EDNRA,Endothelin-A receptor,Endothelin-1 receptor
CHEMBL453568,ETB,2531754,CHEMBL1785,IC50,>,500000.0,nM,,CHEMBL937908,CHEMBL1150078,13.122363377404328,EDNRB,Endothelin-B receptor,Endothelin receptor type B
CHEMBL4535685,TGFBR1,19271698,CHEMBL4439,IC50,>,5000.0,nM,,CHEMBL4406759,CHEMBL4402613,8.517193191416238,TGFBR1,TGF-beta receptor type 1,TGF-beta receptor type-1
CHEMBL4535795,TGFBR1,18902120,CHEMBL4439,IC50,=,3980.0,nM,5.4,CHEMBL4316522,CHEMBL4312039,8.289037098278483,TGFBR1,TGF-beta receptor type 1,TGF-beta receptor type-1
CHEMBL45367,PDE5,950910,CHEMBL1827,IC50,=,3.0,nM,8.52,CHEMBL763673,CHEMBL1129550,1.0986122886681098,PDE5A,Phosphodiesterase 5,"cGMP-specific 3',5'-cyclic phosphodiesterase"
CHEMBL4536769,ETA,19405724,CHEMBL252,IC50,=,2.4,nM,8.62,CHEMBL4426323,CHEMBL4425117,0.8754687373538999,EDNRA,Endothelin-A receptor,Endothelin-1 receptor
CHEMBL4536769,ETB,19405761,CHEMBL1785,IC50,=,516.0,nM,6.29,CHEMBL4426324,CHEMBL4425117,6.246106765481563,EDNRB,Endothelin-B receptor,Endothelin receptor type B
CHEMBL453822,ETA,2531753,CHEMBL252,IC50,=,75000.0,nM,4.12,CHEMBL937907,CHEMBL1150078,11.225243392518447,EDNRA,Endothelin-A receptor,Endothelin-1 receptor
CHEMBL453822,ETB,2531755,CHEMBL1785,IC50,>,500000.0,nM,,CHEMBL937908,CHEMBL1150078,13.122363377404328,EDNRB,Endothelin-B receptor,Endothelin receptor type B
CHEMBL453823,ETA,2531757,CHEMBL252,IC50,=,160000.0,nM,,CHEMBL937907,CHEMBL1150078,11.982929094215963,EDNRA,Endothelin-A receptor,Endothelin-1 receptor
CHEMBL4538285,TGFBR1,19271633,CHEMBL4439,IC50,>,5000.0,nM,,CHEMBL4406752,CHEMBL4402613,8.517193191416238,TGFBR1,TGF-beta receptor type 1,TGF-beta receptor type-1
CHEMBL4539785,PDE5,19231652,CHEMBL1827,IC50,=,2.02,nM,8.7,CHEMBL4397429,CHEMBL4396872,0.7030975114131134,PDE5A,Phosphodiesterase 5,"cGMP-specific 3',5'-cyclic phosphodiesterase"
CHEMBL4540866,ETA,19405720,CHEMBL252,IC50,=,2.0,nM,8.7,CHEMBL4426323,CHEMBL4425117,0.6931471805599453,EDNRA,Endothelin-A receptor,Endothelin-1 receptor
CHEMBL4540866,ETB,19405757,CHEMBL1785,IC50,=,290.0,nM,6.54,CHEMBL4426324,CHEMBL4425117,5.66988092298052,EDNRB,Endothelin-B receptor,Endothelin receptor type B
CHEMBL4542394,ETA,19405734,CHEMBL252,IC50,=,1.0,nM,9.0,CHEMBL4426323,CHEMBL4425117,0.0,EDNRA,Endothelin-A receptor,Endothelin-1 receptor
CHEMBL4542394,ETB,19405771,CHEMBL1785,IC50,=,120.0,nM,6.92,CHEMBL4426324,CHEMBL4425117,4.787491742782046,EDNRB,Endothelin-B receptor,Endothelin receptor type B
CHEMBL4543737,TGFBR1,24954006,CHEMBL4439,IC50,>,10000.0,nM,,CHEMBL5210167,CHEMBL5210121,9.210340371976184,TGFBR1,TGF-beta receptor type 1,TGF-beta receptor type-1
CHEMBL4543738,TGFBR1,19453934,CHEMBL4439,IC50,=,19.0,nM,7.72,CHEMBL4434540,CHEMBL4433262,2.9444389791664403,TGFBR1,TGF-beta receptor type 1,TGF-beta receptor type-1
CHEMBL4545092,ETA,19405658,CHEMBL252,IC50,=,133000.0,nM,,CHEMBL4426309,CHEMBL4425117,11.79810440720389,EDNRA,Endothelin-A receptor,Endothelin-1 receptor
CHEMBL45456,ETA,1080548,CHEMBL252,IC50,=,32.0,nM,7.5,CHEMBL682358,CHEMBL1130042,3.4657359027997265,EDNRA,Endothelin-A receptor,Endothelin-1 receptor
CHEMBL45456,ETB,1080549,CHEMBL1785,IC50,=,67600.0,nM,4.17,CHEMBL670643,CHEMBL1130042,11.121363262031055,EDNRB,Endothelin-B receptor,Endothelin receptor type B
CHEMBL454606,PDE5,18528104,CHEMBL1827,IC50,=,794.33,nM,6.1,CHEMBL4194770,CHEMBL4190376,6.677498992030724,PDE5A,Phosphodiesterase 5,"cGMP-specific 3',5'-cyclic phosphodiesterase"
CHEMBL4548795,TGFBR1,25788794,CHEMBL4439,IC50,=,1950.0,nM,5.71,CHEMBL5478958,CHEMBL5465560,7.575584651557793,TGFBR1,TGF-beta receptor type 1,TGF-beta receptor type-1
CHEMBL4549357,ETA,19405742,CHEMBL252,IC50,=,1.0,nM,9.0,CHEMBL4426323,CHEMBL4425117,0.0,EDNRA,Endothelin-A receptor,Endothelin-1 receptor
CHEMBL4549357,ETB,19405779,CHEMBL1785,IC50,=,100.0,nM,7.0,CHEMBL4426324,CHEMBL4425117,4.605170185988092,EDNRB,Endothelin-B receptor,Endothelin receptor type B
CHEMBL4549667,BMPR2,23373077,CHEMBL5467,IC50,=,1000.0,nM,6.0,CHEMBL4884924,CHEMBL4507326,6.907755278982137,BMPR2,Bone morphogenetic protein receptor type 2,Bone morphogenetic protein receptor type-2
CHEMBL4549667,TGFBR1,23373323,CHEMBL4439,IC50,=,1000.0,nM,6.0,CHEMBL4885170,CHEMBL4507326,6.907755278982137,TGFBR1,TGF-beta receptor type 1,TGF-beta receptor type-1
CHEMBL4551566,TGFBR1,18902122,CHEMBL4439,IC50,>,10000.0,nM,,CHEMBL4316522,CHEMBL4312039,9.210340371976184,TGFBR1,TGF-beta receptor type 1,TGF-beta receptor type-1
CHEMBL455187,PDE5,2587974,CHEMBL1827,IC50,=,3.0,nM,8.52,CHEMBL962323,CHEMBL1152155,1.0986122886681098,PDE5A,Phosphodiesterase 5,"cGMP-specific 3',5'-cyclic phosphodiesterase"
CHEMBL4552529,PDE5,19117152,CHEMBL1827,IC50,=,3.9,nM,8.41,CHEMBL4372120,CHEMBL4371029,1.3609765531356006,PDE5A,Phosphodiesterase 5,"cGMP-specific 3',5'-cyclic phosphodiesterase"
CHEMBL4552750,TGFBR1,19271700,CHEMBL4439,IC50,>,5000.0,nM,,CHEMBL4406759,CHEMBL4402613,8.517193191416238,TGFBR1,TGF-beta receptor type 1,TGF-beta receptor type-1
CHEMBL4553210,TGFBR1,19271605,CHEMBL4439,IC50,=,576.0,nM,6.24,CHEMBL4406752,CHEMBL4402613,6.3561076606958915,TGFBR1,TGF-beta receptor type 1,TGF-beta receptor type-1
CHEMBL4553389,TGFBR1,19453928,CHEMBL4439,IC50,=,22.0,nM,7.66,CHEMBL4434540,CHEMBL4433262,3.091042453358316,TGFBR1,TGF-beta receptor type 1,TGF-beta receptor type-1
CHEMBL4553625,ETA,19405744,CHEMBL252,IC50,=,0.2,nM,9.7,CHEMBL4426323,CHEMBL4425117,-1.6094379124341003,EDNRA,Endothelin-A receptor,Endothelin-1 receptor
CHEMBL4553625,ETB,19405781,CHEMBL1785,IC50,=,120.0,nM,6.92,CHEMBL4426324,CHEMBL4425117,4.787491742782046,EDNRB,Endothelin-B receptor,Endothelin receptor type B
CHEMBL455412,PDE5,2587975,CHEMBL1827,IC50,=,77.0,nM,7.11,CHEMBL962323,CHEMBL1152155,4.343805421853684,PDE5A,Phosphodiesterase 5,"cGMP-specific 3',5'-cyclic phosphodiesterase"
CHEMBL455413,PDE5,2587976,CHEMBL1827,IC50,=,100.0,nM,7.0,CHEMBL962323,CHEMBL1152155,4.605170185988092,PDE5A,Phosphodiesterase 5,"cGMP-specific 3',5'-cyclic phosphodiesterase"
CHEMBL4554391,PDE5,19032281,CHEMBL1827,IC50,=,437.0,nM,6.36,CHEMBL4349825,CHEMBL4346730,6.07993319509559,PDE5A,Phosphodiesterase 5,"cGMP-specific 3',5'-cyclic phosphodiesterase"
CHEMBL455452,PDE5,2587990,CHEMBL1827,IC50,=,7.7,nM,8.11,CHEMBL962323,CHEMBL1152155,2.0412203288596382,PDE5A,Phosphodiesterase 5,"cGMP-specific 3',5'-cyclic phosphodiesterase"
CHEMBL4555703,TGFBR1,19411406,CHEMBL4439,IC50,=,12.59,nM,7.9,CHEMBL4427614,CHEMBL4425174,2.532902848056256,TGFBR1,TGF-beta receptor type 1,TGF-beta receptor type-1
CHEMBL4558162,PDE5,19052136,CHEMBL1827,IC50,>,20000.0,nM,,CHEMBL4355205,CHEMBL4354796,9.903487552536127,PDE5A,Phosphodiesterase 5,"cGMP-specific 3',5'-cyclic phosphodiesterase"
CHEMBL4558980,TGFBR1,18902119,CHEMBL4439,IC50,=,3160.0,nM,5.5,CHEMBL4316522,CHEMBL4312039,8.058327306580958,TGFBR1,TGF-beta receptor type 1,TGF-beta receptor type-1
CHEMBL4559488,PDE5,19231655,CHEMBL1827,IC50,=,1.21,nM,8.92,CHEMBL4397429,CHEMBL4396872,0.1906203596086497,PDE5A,Phosphodiesterase 5,"cGMP-specific 3',5'-cyclic phosphodiesterase"
CHEMBL456142,PDE5,2566981,CHEMBL1827,IC50,=,3.981,nM,8.4,CHEMBL968866,CHEMBL1156541,1.3815330440181801,PDE5A,Phosphodiesterase 5,"cGMP-specific 3',5'-cyclic phosphodiesterase"
CHEMBL4561931,TGFBR1,18902117,CHEMBL4439,IC50,=,320.0,nM,6.5,CHEMBL4316522,CHEMBL4312039,5.768320995793772,TGFBR1,TGF-beta receptor type 1,TGF-beta receptor type-1
CHEMBL4562189,ETA,19405703,CHEMBL252,IC50,=,26.0,nM,7.58,CHEMBL4426321,CHEMBL4425117,3.258096538021482,EDNRA,Endothelin-A receptor,Endothelin-1 receptor
CHEMBL4562189,ETB,19405711,CHEMBL1785,IC50,=,914.0,nM,6.04,CHEMBL4426322,CHEMBL4425117,6.81783057145415,EDNRB,Endothelin-B receptor,Endothelin receptor type B
CHEMBL4562422,TGFBR1,18902126,CHEMBL4439,IC50,>,10000.0,nM,,CHEMBL4316522,CHEMBL4312039,9.210340371976184,TGFBR1,TGF-beta receptor type 1,TGF-beta receptor type-1
CHEMBL4563408,ETA,19086939,CHEMBL252,IC50,>,10000.0,nM,,CHEMBL4365014,CHEMBL4364254,9.210340371976184,EDNRA,Endothelin-A receptor,Endothelin-1 receptor
CHEMBL456368,PDE5,2596539,CHEMBL1827,IC50,>,50000.0,nM,,CHEMBL989827,CHEMBL1151716,10.819778284410283,PDE5A,Phosphodiesterase 5,"cGMP-specific 3',5'-cyclic phosphodiesterase"
CHEMBL456370,PDE5,2566977,CHEMBL1827,IC50,=,30.2,nM,7.52,CHEMBL968866,CHEMBL1156541,3.407841924380824,PDE5A,Phosphodiesterase 5,"cGMP-specific 3',5'-cyclic phosphodiesterase"
