disease,candidate_score,match_tags,key,size,last_modified
BRCA,5,final,20260408_new_pre_project_biso/202604_Final_data/BRCA/20260415_preproject_choi_protocol_v1_bisotest-1/20260415_preproject_choi_protocol_v1_bisotest/results/20260424_multicancer_stad_protocol_rerun/next_stage_target_moa_recovery/category3_manual_curation/category3_manual_alphafold_readiness.csv,1019,2026-04-28T11:04:46+00:00
BRCA,5,final,20260408_new_pre_project_biso/202604_Final_data/BRCA/20260415_preproject_choi_protocol_v1_bisotest-1/20260415_preproject_choi_protocol_v1_bisotest/results/20260424_multicancer_stad_protocol_rerun/next_stage_target_moa_recovery/category3_manual_curation/category3_manual_curation_gap_remaining.csv,1793,2026-04-28T11:04:46+00:00
BRCA,5,final,20260408_new_pre_project_biso/202604_Final_data/BRCA/20260415_preproject_choi_protocol_v1_bisotest-1/20260415_preproject_choi_protocol_v1_bisotest/results/20260424_multicancer_stad_protocol_rerun/next_stage_target_moa_recovery/category3_manual_curation/category3_manual_neo4j_readiness.csv,1123,2026-04-28T11:04:46+00:00
BRCA,5,final,20260408_new_pre_project_biso/202604_Final_data/BRCA/20260415_preproject_choi_protocol_v1_bisotest-1/20260415_preproject_choi_protocol_v1_bisotest/results/20260424_multicancer_stad_protocol_rerun/next_stage_target_moa_recovery/category3_manual_curation/category3_manual_target_moa_curated.csv,6354,2026-04-28T11:04:46+00:00
BRCA,5,final,20260408_new_pre_project_biso/202604_Final_data/BRCA/20260415_preproject_choi_protocol_v1_bisotest-1/20260415_preproject_choi_protocol_v1_bisotest/results/20260424_multicancer_stad_protocol_rerun/next_stage_target_moa_recovery/category3_manual_curation/category3_manual_uniprot_mapping.csv,2826,2026-04-28T11:04:46+00:00
BRCA,5,final,20260408_new_pre_project_biso/202604_Final_data/BRCA/20260415_preproject_choi_protocol_v1_bisotest-1/20260415_preproject_choi_protocol_v1_bisotest/results/20260424_multicancer_stad_protocol_rerun/next_stage_target_moa_recovery/external_enrichment_plan/all60_uniprot_mapping_plan.csv,10265,2026-04-28T11:04:46+00:00
BRCA,5,final,20260408_new_pre_project_biso/202604_Final_data/BRCA/20260415_preproject_choi_protocol_v1_bisotest-1/20260415_preproject_choi_protocol_v1_bisotest/results/20260424_multicancer_stad_protocol_rerun/next_stage_target_moa_recovery/external_enrichment_plan/neo4j_node_edge_mapping_template.csv,25767,2026-04-28T11:04:46+00:00
BRCA,5,final,20260408_new_pre_project_biso/202604_Final_data/BRCA/20260415_preproject_choi_protocol_v1_bisotest-1/20260415_preproject_choi_protocol_v1_bisotest/results/20260424_multicancer_stad_protocol_rerun/next_stage_target_moa_recovery/neo4j_kg_readiness.csv,17579,2026-04-28T11:04:46+00:00
BRCA,5,final,20260408_new_pre_project_biso/202604_Final_data/BRCA/20260415_preproject_choi_protocol_v1_bisotest-1/20260415_preproject_choi_protocol_v1_bisotest/results/20260424_multicancer_stad_protocol_rerun/next_stage_target_moa_recovery/target_moa_recovery_all60.csv,36383,2026-04-28T11:04:46+00:00
BRCA,5,final,20260408_new_pre_project_biso/202604_Final_data/BRCA/20260415_preproject_choi_protocol_v1_bisotest-1/20260415_preproject_choi_protocol_v1_bisotest/results/20260424_multicancer_stad_protocol_rerun/next_stage_target_moa_recovery/target_moa_recovery_benchmark_controls.csv,6514,2026-04-28T11:04:46+00:00
BRCA,5,final,20260408_new_pre_project_biso/202604_Final_data/BRCA/20260415_preproject_choi_protocol_v1_bisotest-1/20260415_preproject_choi_protocol_v1_bisotest/results/20260424_multicancer_stad_protocol_rerun/next_stage_target_moa_recovery/target_moa_recovery_category2.csv,1045,2026-04-28T11:04:46+00:00
BRCA,5,final,20260408_new_pre_project_biso/202604_Final_data/BRCA/20260415_preproject_choi_protocol_v1_bisotest-1/20260415_preproject_choi_protocol_v1_bisotest/results/20260424_multicancer_stad_protocol_rerun/next_stage_target_moa_recovery/target_moa_recovery_category3.csv,3450,2026-04-28T11:04:46+00:00
BRCA,5,final,20260408_new_pre_project_biso/202604_Final_data/BRCA/20260415_preproject_choi_protocol_v1_bisotest-1/20260415_preproject_choi_protocol_v1_bisotest/results/20260424_multicancer_stad_protocol_rerun/next_stage_target_moa_recovery/target_moa_recovery_manual_review_top.csv,9408,2026-04-28T11:04:46+00:00
BRCA,5,final,20260408_new_pre_project_biso/202604_Final_data/BRCA/20260415_preproject_choi_protocol_v1_bisotest-1/20260415_preproject_choi_protocol_v1_bisotest/results/20260424_multicancer_stad_protocol_rerun/next_stage_target_moa_recovery/target_moa_recovery_priority_repurposing.csv,4079,2026-04-28T11:04:46+00:00
BRCA,5,final,20260408_new_pre_project_biso/202604_Final_data/BRCA/20260415_preproject_choi_protocol_v1_bisotest-1/20260415_preproject_choi_protocol_v1_bisotest/results/20260424_multicancer_stad_protocol_rerun/schema_audit/fe_schema_audit_summary.csv,1445,2026-04-28T11:04:47+00:00
BRCA,5,final,20260408_new_pre_project_biso/202604_Final_data/BRCA/20260415_preproject_choi_protocol_v1_bisotest-1/20260415_preproject_choi_protocol_v1_bisotest/results/20260424_multicancer_stad_protocol_rerun/schema_audit_labeled/fe_schema_audit_summary.csv,1268,2026-04-28T11:04:47+00:00
BRCA,5,final,20260408_new_pre_project_biso/202604_Final_data/BRCA/20260415_preproject_choi_protocol_v1_bisotest-1/20260415_preproject_choi_protocol_v1_bisotest/results/20260424_multicancer_stad_protocol_rerun/step3_5_fs/fs_a_stad_baseline/audit/fs_a_output_audit_summary.csv,2614,2026-04-28T11:04:47+00:00
BRCA,5,final,20260408_new_pre_project_biso/202604_Final_data/BRCA/20260415_preproject_choi_protocol_v1_bisotest-1/20260415_preproject_choi_protocol_v1_bisotest/results/20260424_multicancer_stad_protocol_rerun/step3_5_fs/fs_a_stad_baseline/brca/dropped_high_correlation_features.csv,23539,2026-04-28T11:04:47+00:00
BRCA,5,final,20260408_new_pre_project_biso/202604_Final_data/BRCA/20260415_preproject_choi_protocol_v1_bisotest-1/20260415_preproject_choi_protocol_v1_bisotest/results/20260424_multicancer_stad_protocol_rerun/step3_5_fs/fs_a_stad_baseline/brca/dropped_low_variance_features.csv,318441,2026-04-28T11:04:47+00:00
BRCA,5,final,20260408_new_pre_project_biso/202604_Final_data/BRCA/20260415_preproject_choi_protocol_v1_bisotest-1/20260415_preproject_choi_protocol_v1_bisotest/results/20260424_multicancer_stad_protocol_rerun/step3_5_fs/fs_a_stad_baseline/brca/selected_features.csv,67921,2026-04-28T11:04:47+00:00
BRCA,5,final,20260408_new_pre_project_biso/202604_Final_data/BRCA/20260415_preproject_choi_protocol_v1_bisotest-1/20260415_preproject_choi_protocol_v1_bisotest/results/20260424_multicancer_stad_protocol_rerun/step3_5_fs/fs_a_stad_baseline/crc/dropped_high_correlation_features.csv,30931,2026-04-28T11:04:47+00:00
BRCA,5,final,20260408_new_pre_project_biso/202604_Final_data/BRCA/20260415_preproject_choi_protocol_v1_bisotest-1/20260415_preproject_choi_protocol_v1_bisotest/results/20260424_multicancer_stad_protocol_rerun/step3_5_fs/fs_a_stad_baseline/crc/dropped_low_variance_features.csv,300269,2026-04-28T11:04:47+00:00
BRCA,5,final,20260408_new_pre_project_biso/202604_Final_data/BRCA/20260415_preproject_choi_protocol_v1_bisotest-1/20260415_preproject_choi_protocol_v1_bisotest/results/20260424_multicancer_stad_protocol_rerun/step3_5_fs/fs_a_stad_baseline/crc/selected_features.csv,69716,2026-04-28T11:04:47+00:00
BRCA,5,final,20260408_new_pre_project_biso/202604_Final_data/BRCA/20260415_preproject_choi_protocol_v1_bisotest-1/20260415_preproject_choi_protocol_v1_bisotest/results/20260424_multicancer_stad_protocol_rerun/step3_5_fs/fs_a_stad_baseline/fs_a_summary.csv,2629,2026-04-28T11:04:47+00:00
BRCA,5,final,20260408_new_pre_project_biso/202604_Final_data/BRCA/20260415_preproject_choi_protocol_v1_bisotest-1/20260415_preproject_choi_protocol_v1_bisotest/results/20260424_multicancer_stad_protocol_rerun/step3_5_fs/fs_a_stad_baseline/luad/dropped_high_correlation_features.csv,16148,2026-04-28T11:04:48+00:00
BRCA,5,final,20260408_new_pre_project_biso/202604_Final_data/BRCA/20260415_preproject_choi_protocol_v1_bisotest-1/20260415_preproject_choi_protocol_v1_bisotest/results/20260424_multicancer_stad_protocol_rerun/step3_5_fs/fs_a_stad_baseline/luad/dropped_low_variance_features.csv,339787,2026-04-28T11:04:48+00:00
BRCA,5,final,20260408_new_pre_project_biso/202604_Final_data/BRCA/20260415_preproject_choi_protocol_v1_bisotest-1/20260415_preproject_choi_protocol_v1_bisotest/results/20260424_multicancer_stad_protocol_rerun/step3_5_fs/fs_a_stad_baseline/luad/selected_features.csv,56833,2026-04-28T11:04:48+00:00
BRCA,5,final,20260408_new_pre_project_biso/202604_Final_data/BRCA/20260415_preproject_choi_protocol_v1_bisotest-1/20260415_preproject_choi_protocol_v1_bisotest/results/20260424_multicancer_stad_protocol_rerun/step3_5_fs/fs_a_stad_baseline/stad/dropped_high_correlation_features.csv,17071,2026-04-28T11:04:48+00:00
BRCA,5,final,20260408_new_pre_project_biso/202604_Final_data/BRCA/20260415_preproject_choi_protocol_v1_bisotest-1/20260415_preproject_choi_protocol_v1_bisotest/results/20260424_multicancer_stad_protocol_rerun/step3_5_fs/fs_a_stad_baseline/stad/dropped_low_variance_features.csv,316020,2026-04-28T11:04:48+00:00
BRCA,5,final,20260408_new_pre_project_biso/202604_Final_data/BRCA/20260415_preproject_choi_protocol_v1_bisotest-1/20260415_preproject_choi_protocol_v1_bisotest/results/20260424_multicancer_stad_protocol_rerun/step3_5_fs/fs_a_stad_baseline/stad/selected_features.csv,67820,2026-04-28T11:04:48+00:00
BRCA,5,final,20260408_new_pre_project_biso/202604_Final_data/BRCA/20260415_preproject_choi_protocol_v1_bisotest-1/20260415_preproject_choi_protocol_v1_bisotest/results/20260424_multicancer_stad_protocol_rerun/step3_6_scaffold_metadata/drug_scaffold_map.csv,28999,2026-04-28T11:04:48+00:00
BRCA,5,final,20260408_new_pre_project_biso/202604_Final_data/BRCA/20260415_preproject_choi_protocol_v1_bisotest-1/20260415_preproject_choi_protocol_v1_bisotest/results/20260424_multicancer_stad_protocol_rerun/step3_6_scaffold_metadata/scaffold_coverage_report.csv,354,2026-04-28T11:04:48+00:00
BRCA,5,final,20260408_new_pre_project_biso/202604_Final_data/BRCA/20260415_preproject_choi_protocol_v1_bisotest-1/20260415_preproject_choi_protocol_v1_bisotest/results/20260424_multicancer_stad_protocol_rerun/step4_0_input_qc/step4_0_qc_summary.csv,3472,2026-04-28T11:04:48+00:00
BRCA,5,final,20260408_new_pre_project_biso/202604_Final_data/BRCA/20260415_preproject_choi_protocol_v1_bisotest-1/20260415_preproject_choi_protocol_v1_bisotest/results/20260424_multicancer_stad_protocol_rerun/step4_feature_tracks/built_inputs/2B_numeric_smiles/brca/added_features.csv,90577,2026-04-28T11:04:48+00:00
BRCA,5,final,20260408_new_pre_project_biso/202604_Final_data/BRCA/20260415_preproject_choi_protocol_v1_bisotest-1/20260415_preproject_choi_protocol_v1_bisotest/results/20260424_multicancer_stad_protocol_rerun/step4_feature_tracks/built_inputs/2B_numeric_smiles/brca/duplicate_or_skipped_features.csv,1,2026-04-28T11:04:48+00:00
BRCA,5,final,20260408_new_pre_project_biso/202604_Final_data/BRCA/20260415_preproject_choi_protocol_v1_bisotest-1/20260415_preproject_choi_protocol_v1_bisotest/results/20260424_multicancer_stad_protocol_rerun/step4_feature_tracks/built_inputs/2B_numeric_smiles/crc/added_features.csv,90577,2026-04-28T11:04:48+00:00
BRCA,5,final,20260408_new_pre_project_biso/202604_Final_data/BRCA/20260415_preproject_choi_protocol_v1_bisotest-1/20260415_preproject_choi_protocol_v1_bisotest/results/20260424_multicancer_stad_protocol_rerun/step4_feature_tracks/built_inputs/2B_numeric_smiles/crc/duplicate_or_skipped_features.csv,1,2026-04-28T11:04:48+00:00
BRCA,5,final,20260408_new_pre_project_biso/202604_Final_data/BRCA/20260415_preproject_choi_protocol_v1_bisotest-1/20260415_preproject_choi_protocol_v1_bisotest/results/20260424_multicancer_stad_protocol_rerun/step4_feature_tracks/built_inputs/2B_numeric_smiles/luad/added_features.csv,90577,2026-04-28T11:04:48+00:00
BRCA,5,final,20260408_new_pre_project_biso/202604_Final_data/BRCA/20260415_preproject_choi_protocol_v1_bisotest-1/20260415_preproject_choi_protocol_v1_bisotest/results/20260424_multicancer_stad_protocol_rerun/step4_feature_tracks/built_inputs/2B_numeric_smiles/luad/duplicate_or_skipped_features.csv,1,2026-04-28T11:04:48+00:00
BRCA,5,final,20260408_new_pre_project_biso/202604_Final_data/BRCA/20260415_preproject_choi_protocol_v1_bisotest-1/20260415_preproject_choi_protocol_v1_bisotest/results/20260424_multicancer_stad_protocol_rerun/step4_feature_tracks/built_inputs/2B_numeric_smiles/stad/added_features.csv,90577,2026-04-28T11:04:48+00:00
BRCA,5,final,20260408_new_pre_project_biso/202604_Final_data/BRCA/20260415_preproject_choi_protocol_v1_bisotest-1/20260415_preproject_choi_protocol_v1_bisotest/results/20260424_multicancer_stad_protocol_rerun/step4_feature_tracks/built_inputs/2B_numeric_smiles/stad/duplicate_or_skipped_features.csv,1,2026-04-28T11:04:48+00:00
BRCA,5,final,20260408_new_pre_project_biso/202604_Final_data/BRCA/20260415_preproject_choi_protocol_v1_bisotest-1/20260415_preproject_choi_protocol_v1_bisotest/results/20260424_multicancer_stad_protocol_rerun/step4_feature_tracks/built_inputs/2C_numeric_smiles_context/brca/added_features.csv,763,2026-04-28T11:04:48+00:00
BRCA,5,final,20260408_new_pre_project_biso/202604_Final_data/BRCA/20260415_preproject_choi_protocol_v1_bisotest-1/20260415_preproject_choi_protocol_v1_bisotest/results/20260424_multicancer_stad_protocol_rerun/step4_feature_tracks/built_inputs/2C_numeric_smiles_context/brca/duplicate_or_skipped_features.csv,1,2026-04-28T11:04:48+00:00
BRCA,5,final,20260408_new_pre_project_biso/202604_Final_data/BRCA/20260415_preproject_choi_protocol_v1_bisotest-1/20260415_preproject_choi_protocol_v1_bisotest/results/20260424_multicancer_stad_protocol_rerun/step4_feature_tracks/built_inputs/2C_numeric_smiles_context/crc/added_features.csv,763,2026-04-28T11:04:48+00:00
BRCA,5,final,20260408_new_pre_project_biso/202604_Final_data/BRCA/20260415_preproject_choi_protocol_v1_bisotest-1/20260415_preproject_choi_protocol_v1_bisotest/results/20260424_multicancer_stad_protocol_rerun/step4_feature_tracks/built_inputs/2C_numeric_smiles_context/crc/duplicate_or_skipped_features.csv,1,2026-04-28T11:04:48+00:00
BRCA,5,final,20260408_new_pre_project_biso/202604_Final_data/BRCA/20260415_preproject_choi_protocol_v1_bisotest-1/20260415_preproject_choi_protocol_v1_bisotest/results/20260424_multicancer_stad_protocol_rerun/step4_feature_tracks/built_inputs/2C_numeric_smiles_context/luad/added_features.csv,763,2026-04-28T11:04:48+00:00
BRCA,5,final,20260408_new_pre_project_biso/202604_Final_data/BRCA/20260415_preproject_choi_protocol_v1_bisotest-1/20260415_preproject_choi_protocol_v1_bisotest/results/20260424_multicancer_stad_protocol_rerun/step4_feature_tracks/built_inputs/2C_numeric_smiles_context/luad/duplicate_or_skipped_features.csv,1,2026-04-28T11:04:48+00:00
BRCA,5,final,20260408_new_pre_project_biso/202604_Final_data/BRCA/20260415_preproject_choi_protocol_v1_bisotest-1/20260415_preproject_choi_protocol_v1_bisotest/results/20260424_multicancer_stad_protocol_rerun/step4_feature_tracks/built_inputs/2C_numeric_smiles_context/stad/added_features.csv,763,2026-04-28T11:04:48+00:00
BRCA,5,final,20260408_new_pre_project_biso/202604_Final_data/BRCA/20260415_preproject_choi_protocol_v1_bisotest-1/20260415_preproject_choi_protocol_v1_bisotest/results/20260424_multicancer_stad_protocol_rerun/step4_feature_tracks/built_inputs/2C_numeric_smiles_context/stad/duplicate_or_skipped_features.csv,1,2026-04-28T11:04:48+00:00
BRCA,5,final,20260408_new_pre_project_biso/202604_Final_data/BRCA/20260415_preproject_choi_protocol_v1_bisotest-1/20260415_preproject_choi_protocol_v1_bisotest/results/20260424_multicancer_stad_protocol_rerun/step4_feature_tracks/built_inputs/feature_track_build_summary.csv,2493,2026-04-28T11:04:48+00:00
BRCA,5,final,20260408_new_pre_project_biso/202604_Final_data/BRCA/20260415_preproject_choi_protocol_v1_bisotest-1/20260415_preproject_choi_protocol_v1_bisotest/results/20260424_multicancer_stad_protocol_rerun/step4_feature_tracks/selected_feature_category_summary.csv,1215,2026-04-28T11:04:49+00:00
BRCA,5,final,20260408_new_pre_project_biso/202604_Final_data/BRCA/20260415_preproject_choi_protocol_v1_bisotest-1/20260415_preproject_choi_protocol_v1_bisotest/results/20260424_multicancer_stad_protocol_rerun/step4_models/fs_a_stad_baseline/dl_step4_2_7model_full/brca/2A_numeric/CrossAttention/cv/predictions.csv,605825,2026-04-28T11:04:49+00:00
BRCA,5,final,20260408_new_pre_project_biso/202604_Final_data/BRCA/20260415_preproject_choi_protocol_v1_bisotest-1/20260415_preproject_choi_protocol_v1_bisotest/results/20260424_multicancer_stad_protocol_rerun/step4_models/fs_a_stad_baseline/dl_step4_2_7model_full/brca/2A_numeric/CrossAttention/groupcv/predictions.csv,683302,2026-04-28T11:04:49+00:00
BRCA,5,final,20260408_new_pre_project_biso/202604_Final_data/BRCA/20260415_preproject_choi_protocol_v1_bisotest-1/20260415_preproject_choi_protocol_v1_bisotest/results/20260424_multicancer_stad_protocol_rerun/step4_models/fs_a_stad_baseline/dl_step4_2_7model_full/brca/2A_numeric/CrossAttention/holdout/predictions.csv,127375,2026-04-28T11:04:50+00:00
BRCA,5,final,20260408_new_pre_project_biso/202604_Final_data/BRCA/20260415_preproject_choi_protocol_v1_bisotest-1/20260415_preproject_choi_protocol_v1_bisotest/results/20260424_multicancer_stad_protocol_rerun/step4_models/fs_a_stad_baseline/dl_step4_2_7model_full/brca/2A_numeric/CrossAttention/scaffoldcv/predictions.csv,729499,2026-04-28T11:04:50+00:00
